#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
HG00267	1005727	1.00000	1757859	0.99954	0.00092	0.00029	1.74785	0.01189
HG00619	1135076	1.00000	1639616	0.99947	0.00100	0.00031	1.44450	0.01243
NA19707	939696	1.00000	1829162	0.99952	0.00075	0.00023	1.94655	0.01308
HG00657	1107396	1.00000	1642338	0.99944	0.00100	0.00031	1.48306	0.01454
HG00404	1093931	1.00000	1620838	0.99948	0.00082	0.00026	1.48166	0.01429
HG00344	994440	1.00000	1770452	0.99950	0.00093	0.00029	1.78035	0.01188
HG01816	1243829	1.00000	1454122	0.99940	0.00082	0.00027	1.16907	0.01318
NA21125	1023118	1.00000	1800360	0.99951	0.00099	0.00031	1.75968	0.01202
HG02652	976583	1.00000	1827771	0.99954	0.00168	0.00056	1.87160	0.01239
HG00256	1004181	1.00000	1744076	0.99952	0.00081	0.00026	1.73681	0.01269
HG03234	979402	1.00000	1813813	0.99953	0.00149	0.00046	1.85196	0.01323
NA18966	1121800	1.00000	1683724	0.99953	0.00097	0.00031	1.50091	0.01137
HG03788	1027628	1.00000	1765342	0.99951	0.00114	0.00038	1.71788	0.01246
HG02973	1027902	1.00000	1663828	0.99938	0.00176	0.00065	1.61866	0.01413
HG00132	996103	1.00000	1722681	0.99953	0.00084	0.00027	1.72942	0.01266
HG01967	1030824	1.00000	1688166	0.99944	0.00083	0.00027	1.63769	0.01361
NA18969	1126963	1.00000	1657438	0.99944	0.00102	0.00032	1.47071	0.01315
HG02787	1048846	1.00000	1783254	0.99946	0.00168	0.00058	1.70021	0.01113
HG00365	988066	1.00000	1772628	0.99954	0.00093	0.00029	1.79404	0.01215
HG01486	978121	1.00000	1779450	0.99951	0.00099	0.00031	1.81925	0.01276
HG03451	1050521	1.00000	1666496	0.99946	0.00180	0.00067	1.58635	0.01293
HG01673	985102	1.00000	1725366	0.99952	0.00097	0.00030	1.75146	0.01261
NA18907	1055402	1.00000	1692529	0.99950	0.00092	0.00031	1.60368	0.01346
HG04182	993765	1.00000	1798916	0.99944	0.00215	0.00074	1.81020	0.01285
HG01761	976703	1.00000	1752147	0.99953	0.00102	0.00032	1.79394	0.01299
HG01438	1013026	1.00000	1727917	0.99946	0.00092	0.00029	1.70570	0.01240
HG02798	1062058	1.00000	1720671	0.99947	0.00138	0.00048	1.62013	0.01152
NA19904	972807	1.00000	1773482	0.99951	0.00079	0.00025	1.82306	0.01418
HG02763	1103491	1.00000	1650482	0.99946	0.00138	0.00049	1.49569	0.01164
NA20768	976869	1.00000	1726610	0.99952	0.00133	0.00041	1.76749	0.01317
NA19658	990265	1.00000	1803272	0.99954	0.00090	0.00028	1.82100	0.01248
HG00328	994999	1.00000	1709599	0.99949	0.00126	0.00039	1.71819	0.01292
HG00584	1128550	1.00000	1705067	0.99952	0.00119	0.00038	1.51085	0.01089
HG01393	917433	1.00000	1847101	0.99951	0.00084	0.00025	2.01334	0.01286
HG04186	1028349	1.00000	1807431	0.99950	0.00119	0.00036	1.75760	0.01166
NA18615	1125510	1.00000	1662043	0.99949	0.00094	0.00030	1.47670	0.01306
NA19394	1036390	1.00000	1727580	0.99953	0.00076	0.00025	1.66692	0.01288
NA20911	990572	1.00000	1775396	0.99951	0.00100	0.00031	1.79229	0.01308
HG02574	1016955	1.00000	1692383	0.99946	0.00105	0.00036	1.66417	0.01375
HG03770	1022132	1.00000	1729975	0.99950	0.00160	0.00056	1.69252	0.01314
HG03826	986383	1.00000	1774891	0.99933	0.00382	0.00143	1.79939	0.01390
HG03926	983954	1.00000	1790687	0.99948	0.00212	0.00076	1.81989	0.01353
HG04022	1021038	1.00000	1806011	0.99948	0.00206	0.00072	1.76880	0.01152
NA20412	980595	1.00000	1852681	0.99955	0.00096	0.00031	1.88934	0.01136
HG02121	1069015	1.00000	1655379	0.99942	0.00081	0.00026	1.54851	0.01501
NA19770	977752	1.00000	1801116	0.99951	0.00084	0.00026	1.84210	0.01330
HG03803	967527	1.00000	1747276	0.99946	0.00194	0.00065	1.80592	0.01410
HG01600	1122517	1.00000	1684598	0.99950	0.00094	0.00029	1.50073	0.01272
NA20803	1002081	1.00000	1759094	0.99950	0.00089	0.00028	1.75544	0.01252
HG02879	1052004	1.00000	1680348	0.99951	0.00093	0.00030	1.59728	0.01305
HG02541	988941	1.00000	1801658	0.99950	0.00096	0.00032	1.82181	0.01309
HG04235	1021301	1.00000	1816774	0.99952	0.00123	0.00038	1.77888	0.01092
HG03790	1006066	1.00000	1783512	0.99947	0.00101	0.00033	1.77276	0.01284
HG02727	1012601	1.00000	1796227	0.99945	0.00344	0.00127	1.77387	0.01230
NA18629	1141994	1.00000	1708277	0.99951	0.00100	0.00032	1.49587	0.01029
HG03925	1022782	1.00000	1844502	0.99948	0.00153	0.00052	1.80342	0.01135
HG03793	981107	1.00000	1753012	0.99947	0.00097	0.00030	1.78677	0.01349
HG02771	1052530	1.00000	1679623	0.99951	0.00095	0.00032	1.59580	0.01277
HG03785	1015768	1.00000	1724520	0.99952	0.00095	0.00030	1.69775	0.01299
NA18572	1149007	1.00000	1701487	0.99953	0.00116	0.00037	1.48083	0.01010
HG01672	984432	1.00000	1743348	0.99955	0.00097	0.00030	1.77092	0.01287
HG00331	994141	1.00000	1765156	0.99951	0.00112	0.00037	1.77556	0.01204
HG00731	966581	1.00000	1778916	0.99955	0.00101	0.00033	1.84042	0.01316
NA19023	1045109	1.00000	1707593	0.99956	0.00107	0.00034	1.63389	0.01229
HG01509	960180	1.00000	1738954	0.99948	0.00096	0.00030	1.81107	0.01381
HG02006	937724	1.00000	1955273	0.99956	0.00100	0.00032	2.08513	0.01138
NA18971	1121986	1.00000	1655716	0.99947	0.00110	0.00035	1.47570	0.01254
NA21130	1017611	1.00000	1752705	0.99953	0.00096	0.00030	1.72237	0.01299
HG02464	1034928	1.00000	1632967	0.99947	0.00157	0.00059	1.57786	0.01408
HG00244	997771	1.00000	1779773	0.99949	0.00122	0.00037	1.78375	0.01164
HG02147	1153695	1.00000	1543603	0.99946	0.00091	0.00030	1.33796	0.01271
HG01927	1165835	1.00000	1556730	0.99947	0.00090	0.00029	1.33529	0.01220
HG01112	998451	1.00000	1762626	0.99950	0.00089	0.00028	1.76536	0.01258
NA20762	1026954	1.00000	1782690	0.99959	0.00121	0.00038	1.73590	0.00869
HG02282	979229	1.00000	1819557	0.99956	0.00118	0.00039	1.85815	0.01175
HG02601	986172	1.00000	1792988	0.99948	0.00123	0.00041	1.81813	0.01360
HG01124	962002	1.00000	1861372	0.99951	0.00100	0.00031	1.93489	0.01204
HG01550	971349	1.00000	1795604	0.99949	0.00097	0.00030	1.84857	0.01330
HG04063	1034447	1.00000	1747095	0.99948	0.00171	0.00058	1.68892	0.01279
NA20903	1014977	1.00000	1806005	0.99952	0.00089	0.00028	1.77936	0.01170
HG02140	1118610	1.00000	1677116	0.99944	0.00081	0.00026	1.49929	0.01385
HG01800	1142348	1.00000	1594385	0.99941	0.00093	0.00030	1.39571	0.01373
HG02053	1004456	1.00000	1718398	0.99951	0.00092	0.00032	1.71077	0.01379
NA18979	1130418	1.00000	1696594	0.99946	0.00105	0.00033	1.50086	0.01206
HG00419	1114776	1.00000	1669335	0.99948	0.00098	0.00031	1.49746	0.01268
HG01977	1078498	1.00000	1592207	0.99939	0.00111	0.00038	1.47632	0.01502
NA20847	992051	1.00000	1760268	0.99947	0.00116	0.00038	1.77437	0.01310
NA20513	977494	1.00000	1749303	0.99948	0.00153	0.00046	1.78958	0.01279
NA20355	979425	1.00000	1802458	0.99954	0.00136	0.00043	1.84032	0.01202
HG00622	1107594	1.00000	1641331	0.99945	0.00093	0.00030	1.48189	0.01407
HG02256	950935	1.00000	1800526	0.99951	0.00088	0.00030	1.89343	0.01329
NA21086	1011716	1.00000	1837824	0.99953	0.00140	0.00042	1.81654	0.01052
HG02923	1051940	1.00000	1679296	0.99943	0.00123	0.00043	1.59638	0.01319
NA18623	1114676	1.00000	1673246	0.99948	0.00130	0.00044	1.50111	0.01291
HG00308	986794	1.00000	1723567	0.99952	0.00116	0.00035	1.74663	0.01236
HG02131	1082455	1.00000	1710213	0.99946	0.00113	0.00035	1.57994	0.01368
HG03558	1051353	1.00000	1679593	0.99948	0.00110	0.00038	1.59755	0.01363
HG02944	1065168	1.00000	1712692	0.99952	0.00140	0.00050	1.60791	0.01116
HG03663	996791	1.00000	1809355	0.99953	0.00149	0.00051	1.81518	0.01239
NA19835	1018825	1.00000	1852611	0.99953	0.00116	0.00040	1.81838	0.01030
HG03300	1062958	1.00000	1676543	0.99947	0.00199	0.00073	1.57724	0.01335
HG02583	1090917	1.00000	1713205	0.99948	0.00169	0.00062	1.57043	0.01109
HG02725	1026318	1.00000	1803590	0.99950	0.00127	0.00041	1.75734	0.01153
NA19713	959027	1.00000	1831392	0.99955	0.00095	0.00030	1.90964	0.01271
HG01104	954437	1.00000	1818441	0.99952	0.00089	0.00027	1.90525	0.01401
HG03301	1051229	1.00000	1687165	0.99942	0.00132	0.00047	1.60495	0.01330
HG03702	995430	1.00000	1848508	0.99950	0.00096	0.00030	1.85699	0.01244
NA20795	995257	1.00000	1771325	0.99952	0.00104	0.00033	1.77977	0.01223
HG02971	1039544	1.00000	1682770	0.99943	0.00133	0.00047	1.61876	0.01328
NA19749	962772	1.00000	1746961	0.99954	0.00084	0.00026	1.81451	0.01399
HG00271	1002373	1.00000	1778193	0.99953	0.00099	0.00031	1.77398	0.01140
HG02182	1131427	1.00000	1655469	0.99935	0.00228	0.00086	1.46317	0.01262
HG02597	1002017	1.00000	1776739	0.99951	0.00112	0.00037	1.77316	0.01285
HG00263	971124	1.00000	1711015	0.99950	0.00098	0.00030	1.76189	0.01357
HG01953	1155965	1.00000	1572289	0.99943	0.00109	0.00037	1.36015	0.01214
NA12005	969134	1.00000	1699340	0.99954	0.00099	0.00031	1.75346	0.01300
HG03875	1074078	1.00000	1737916	0.99935	0.00474	0.00183	1.61805	0.01177
NA12383	1001512	1.00000	1761675	0.99956	0.00085	0.00027	1.75902	0.01237
HG02060	1114703	1.00000	1648180	0.99949	0.00079	0.00026	1.47858	0.01233
HG01088	949087	1.00000	1890602	0.99955	0.00098	0.00030	1.99202	0.01131
NA19429	1036473	1.00000	1729627	0.99949	0.00075	0.00024	1.66876	0.01310
NA19913	991987	1.00000	1764669	0.99952	0.00076	0.00025	1.77892	0.01328
HG00556	1080811	1.00000	1599110	0.99944	0.00086	0.00027	1.47955	0.01432
NA19451	1058748	1.00000	1720669	0.99946	0.00083	0.00027	1.62519	0.01317
NA20540	972469	1.00000	1730931	0.99949	0.00141	0.00044	1.77993	0.01275
HG01932	1105937	1.00000	1617654	0.99947	0.00085	0.00027	1.46270	0.01355
HG04164	1013807	1.00000	1864621	0.99945	0.00347	0.00127	1.83923	0.01046
NA07357	971034	1.00000	1706371	0.99950	0.00096	0.00030	1.75727	0.01338
NA19461	1049610	1.00000	1730801	0.99954	0.00075	0.00025	1.64899	0.01219
NA20884	998406	1.00000	1750777	0.99954	0.00140	0.00042	1.75357	0.01305
HG03006	1019565	1.00000	1868294	0.99954	0.00141	0.00044	1.83244	0.01034
HG00651	1128209	1.00000	1661193	0.99947	0.00086	0.00027	1.47242	0.01251
NA21124	994456	1.00000	1789264	0.99948	0.00111	0.00034	1.79924	0.01257
HG02768	1067042	1.00000	1707618	0.99944	0.00287	0.00109	1.60033	0.01204
NA19095	1039225	1.00000	1629303	0.99948	0.00085	0.00028	1.56781	0.01321
NA18608	1106148	1.00000	1649743	0.99945	0.00115	0.00038	1.49143	0.01244
NA21100	986591	1.00000	1736600	0.99945	0.00142	0.00043	1.76020	0.01362
HG03166	1055516	1.00000	1656998	0.99953	0.00142	0.00051	1.56985	0.01295
HG02396	1126569	1.00000	1636073	0.99950	0.00096	0.00032	1.45226	0.01252
HG01873	1119205	1.00000	1656777	0.99954	0.00093	0.00030	1.48032	0.01228
HG03965	1023078	1.00000	1811575	0.99945	0.00300	0.00109	1.77071	0.01153
HG01107	957973	1.00000	1891171	0.99954	0.00082	0.00026	1.97414	0.01248
HG01802	1109583	1.00000	1686076	0.99947	0.00094	0.00030	1.51956	0.01315
HG02555	1026809	1.00000	1778320	0.99952	0.00085	0.00028	1.73189	0.01242
NA12776	985419	1.00000	1782544	0.99949	0.00113	0.00036	1.80892	0.01170
HG03636	985709	1.00000	1805104	0.99949	0.00173	0.00055	1.83127	0.01213
NA19088	1128210	1.00000	1667536	0.99948	0.00120	0.00038	1.47804	0.01182
HG00140	991167	1.00000	1756671	0.99950	0.00082	0.00026	1.77233	0.01321
NA18609	1120127	1.00000	1672481	0.99954	0.00112	0.00035	1.49312	0.01225
NA12748	986772	1.00000	1783790	0.99951	0.00102	0.00032	1.80770	0.01315
NA07000	993465	1.00000	1790410	0.99955	0.00105	0.00032	1.80219	0.01088
NA19026	1021998	1.00000	1687589	0.99950	0.00145	0.00047	1.65126	0.01409
HG01111	926585	1.00000	1797812	0.99951	0.00112	0.00034	1.94026	0.01409
NA19009	1136725	1.00000	1691215	0.99948	0.00135	0.00044	1.48780	0.01158
NA20508	977913	1.00000	1721668	0.99950	0.00135	0.00042	1.76055	0.01297
HG02088	1122649	1.00000	1677696	0.99945	0.00083	0.00026	1.49441	0.01283
NA18622	1114373	1.00000	1667110	0.99952	0.00093	0.00029	1.49601	0.01166
HG02512	1142456	1.00000	1636309	0.99942	0.00089	0.00029	1.43227	0.01318
HG03100	1064977	1.00000	1687881	0.99947	0.00170	0.00064	1.58490	0.01240
HG04216	1027039	1.00000	1817851	0.99950	0.00175	0.00059	1.76999	0.01193
HG02397	1107176	1.00000	1617738	0.99946	0.00080	0.00026	1.46114	0.01596
HG03684	1036910	1.00000	1764677	0.99950	0.00110	0.00036	1.70186	0.01314
HG00313	1007885	1.00000	1773361	0.99946	0.00114	0.00036	1.75949	0.01170
HG02733	986982	1.00000	1798766	0.99936	0.00373	0.00138	1.82249	0.01308
NA21141	1029481	1.00000	1784519	0.99946	0.00129	0.00040	1.73342	0.01199
HG02399	1098506	1.00000	1646723	0.99950	0.00080	0.00026	1.49906	0.01424
NA20904	991185	1.00000	1857127	0.99954	0.00093	0.00029	1.87364	0.01083
HG01746	994870	1.00000	1769935	0.99956	0.00092	0.00029	1.77906	0.01195
HG03114	1048322	1.00000	1660254	0.99947	0.00136	0.00047	1.58373	0.01359
HG02113	1102650	1.00000	1643612	0.99947	0.00088	0.00029	1.49060	0.01334
NA19143	1038838	1.00000	1667941	0.99955	0.00081	0.00027	1.60558	0.01323
HG02600	1010273	1.00000	1825963	0.99944	0.00201	0.00071	1.80740	0.01247
NA19676	974339	1.00000	1796690	0.99951	0.00089	0.00028	1.84401	0.01379
NA21115	1024477	1.00000	1817221	0.99961	0.00106	0.00033	1.77380	0.00974
HG00367	982022	1.00000	1757750	0.99951	0.00143	0.00043	1.78993	0.01234
NA18908	1047997	1.00000	1684597	0.99948	0.00073	0.00025	1.60744	0.01413
HG02284	978582	1.00000	1791000	0.99953	0.00102	0.00033	1.83020	0.01260
NA19078	1138375	1.00000	1648589	0.99949	0.00150	0.00047	1.44820	0.01207
NA20281	970962	1.00000	1759572	0.99947	0.00087	0.00028	1.81219	0.01387
HG01866	1115569	1.00000	1650844	0.99946	0.00099	0.00031	1.47982	0.01313
NA19390	1034080	1.00000	1690942	0.99950	0.00106	0.00035	1.63521	0.01326
HG00378	1009465	1.00000	1747466	0.99952	0.00121	0.00037	1.73108	0.01147
HG01813	1129409	1.00000	1653101	0.99949	0.00207	0.00074	1.46369	0.01174
HG03074	1043178	1.00000	1646586	0.99943	0.00109	0.00036	1.57843	0.01394
HG00366	961922	1.00000	1691527	0.99946	0.00135	0.00045	1.75849	0.01381
NA20289	1005444	1.00000	1836539	0.99956	0.00087	0.00028	1.82660	0.01135
HG02981	1037023	1.00000	1689758	0.99950	0.00150	0.00055	1.62943	0.01337
HG01670	981958	1.00000	1706962	0.99947	0.00100	0.00032	1.73832	0.01405
NA19379	1047001	1.00000	1736500	0.99946	0.00088	0.00029	1.65855	0.01215
NA19171	1026983	1.00000	1639977	0.99949	0.00114	0.00039	1.59689	0.01392
NA20759	995278	1.00000	1784552	0.99946	0.00147	0.00050	1.79302	0.01323
HG01125	973412	1.00000	1846138	0.99952	0.00118	0.00037	1.89656	0.01247
NA20532	972490	1.00000	1734035	0.99952	0.00143	0.00044	1.78309	0.01345
NA19077	1117733	1.00000	1660487	0.99947	0.00098	0.00031	1.48558	0.01298
NA19794	1014866	1.00000	1790147	0.99953	0.00092	0.00029	1.76392	0.01132
HG02075	1098127	1.00000	1689084	0.99948	0.00082	0.00026	1.53815	0.01304
HG02646	1046787	1.00000	1692922	0.99947	0.00093	0.00031	1.61726	0.01302
NA07048	995288	1.00000	1756793	0.99946	0.00101	0.00032	1.76511	0.01298
NA19043	1057818	1.00000	1740735	0.99953	0.00130	0.00042	1.64559	0.01094
NA19004	1118489	1.00000	1654190	0.99949	0.00109	0.00034	1.47895	0.01279
NA19377	1045067	1.00000	1722547	0.99950	0.00082	0.00028	1.64826	0.01248
NA19019	1065187	1.00000	1723442	0.99954	0.00096	0.00032	1.61797	0.01228
HG03858	1073695	1.00000	1649725	0.99922	0.00374	0.00141	1.53649	0.01480
HG03911	1020607	1.00000	1801157	0.99952	0.00137	0.00046	1.76479	0.01282
HG03898	1066987	1.00000	1735206	0.99920	0.00717	0.00285	1.62627	0.01217
HG01064	955965	1.00000	1850416	0.99946	0.00090	0.00028	1.93565	0.01277
NA19374	1059997	1.00000	1794177	0.99968	0.00109	0.00036	1.69262	0.00810
HG00242	1006956	1.00000	1795081	0.99949	0.00133	0.00041	1.78268	0.01111
HG03752	1041621	1.00000	1696947	0.99948	0.00094	0.00030	1.62914	0.01350
NA12156	1011355	1.00000	1782892	0.99952	0.00100	0.00031	1.76287	0.01179
HG02577	1011877	1.00000	1831583	0.99953	0.00140	0.00045	1.81008	0.01182
HG02891	1036191	1.00000	1699941	0.99949	0.00095	0.00032	1.64057	0.01250
NA20775	993232	1.00000	1777197	0.99953	0.00092	0.00029	1.78931	0.01211
NA19661	991012	1.00000	1782195	0.99946	0.00110	0.00035	1.79836	0.01343
NA19185	1063455	1.00000	1733221	0.99948	0.00087	0.00029	1.62980	0.01190
HG01950	1091004	1.00000	1601761	0.99941	0.00095	0.00031	1.46815	0.01400
HG02645	1045809	1.00000	1695244	0.99954	0.00100	0.00035	1.62099	0.01230
NA12815	1011165	1.00000	1772740	0.99947	0.00105	0.00032	1.75317	0.01197
NA18596	1105707	1.00000	1612161	0.99943	0.00134	0.00044	1.45804	0.01404
HG02484	1000283	1.00000	1791340	0.99951	0.00108	0.00037	1.79083	0.01232
HG02476	1002591	1.00000	1815286	0.99949	0.00265	0.00101	1.81059	0.01202
NA20773	991436	1.00000	1738913	0.99953	0.00094	0.00029	1.75393	0.01226
HG02462	1046144	1.00000	1731106	0.99949	0.00130	0.00047	1.65475	0.01263
HG03940	997418	1.00000	1757476	0.99954	0.00103	0.00033	1.76203	0.01365
HG00559	1125216	1.00000	1650183	0.99944	0.00085	0.00027	1.46655	0.01401
HG01345	974431	1.00000	1825565	0.99950	0.00089	0.00028	1.87347	0.01274
HG01052	940123	1.00000	1877646	0.99948	0.00111	0.00034	1.99723	0.01296
HG01459	969605	1.00000	1820432	0.99949	0.00096	0.00029	1.87750	0.01322
HG01773	966193	1.00000	1752199	0.99952	0.00101	0.00031	1.81351	0.01314
NA19038	1050718	1.00000	1717040	0.99945	0.00110	0.00036	1.63416	0.01261
HG02122	1107814	1.00000	1676369	0.99942	0.00084	0.00027	1.51322	0.01352
NA19027	1053066	1.00000	1735281	0.99953	0.00103	0.00033	1.64784	0.01146
HG00698	1143043	1.00000	1684746	0.99947	0.00094	0.00030	1.47391	0.01141
HG01880	910233	1.00000	1905604	0.99954	0.00086	0.00027	2.09353	0.01323
HG00421	1135800	1.00000	1642603	0.99941	0.00098	0.00031	1.44621	0.01313
HG03919	1016658	1.00000	1847126	0.99953	0.00195	0.00066	1.81686	0.01009
NA18526	1130479	1.00000	1680601	0.99949	0.00099	0.00031	1.48663	0.01242
HG02190	1111028	1.00000	1679918	0.99943	0.00087	0.00028	1.51204	0.01377
NA18511	1071489	1.00000	1745504	0.99948	0.00098	0.00032	1.62905	0.01138
HG04155	1014998	1.00000	1821782	0.99943	0.00309	0.00114	1.79486	0.01236
HG04212	1052085	1.00000	1772918	0.99951	0.00275	0.00100	1.68515	0.01031
NA12489	995054	1.00000	1737360	0.99951	0.00090	0.00028	1.74600	0.01288
NA21113	1001156	1.00000	1756131	0.99956	0.00093	0.00029	1.75410	0.01334
NA19207	1061203	1.00000	1710738	0.99942	0.00195	0.00075	1.61207	0.01278
HG00381	1006239	1.00000	1743064	0.99957	0.00093	0.00029	1.73226	0.01154
HG01134	981070	1.00000	1850500	0.99950	0.00099	0.00031	1.88621	0.01131
HG03168	1057950	1.00000	1693624	0.99956	0.00107	0.00037	1.60085	0.01147
HG04239	966740	1.00000	1777467	0.99948	0.00123	0.00037	1.83862	0.01401
HG04098	997474	1.00000	1814636	0.99947	0.00247	0.00087	1.81923	0.01199
HG03646	992422	1.00000	1780384	0.99955	0.00161	0.00050	1.79398	0.01209
HG03452	1071798	1.00000	1726405	0.99948	0.00141	0.00048	1.61076	0.01057
HG02299	1131096	1.00000	1560447	0.99944	0.00106	0.00035	1.37959	0.01322
NA11920	994354	1.00000	1739418	0.99947	0.00129	0.00044	1.74929	0.01397
NA19042	1051172	1.00000	1761840	0.99956	0.00111	0.00036	1.67607	0.01040
HG02799	1033012	1.00000	1681283	0.99950	0.00142	0.00048	1.62755	0.01330
NA19190	1081082	1.00000	1730756	0.99951	0.00090	0.00030	1.60095	0.01110
HG00740	966462	1.00000	1843453	0.99955	0.00088	0.00027	1.90742	0.01309
HG01841	1115353	1.00000	1651106	0.99950	0.00096	0.00031	1.48034	0.01270
HG04075	1033748	1.00000	1767572	0.99947	0.00244	0.00085	1.70987	0.01215
HG02786	1034797	1.00000	1782551	0.99952	0.00138	0.00044	1.72261	0.01137
NA18740	1127930	1.00000	1666797	0.99940	0.00130	0.00043	1.47775	0.01306
HG03896	1082187	1.00000	1601731	0.99937	0.00266	0.00100	1.48009	0.01378
HG02554	1030412	1.00000	1794813	0.99945	0.00120	0.00042	1.74184	0.01208
NA19446	1051104	1.00000	1717246	0.99954	0.00085	0.00029	1.63375	0.01297
NA19740	1053817	1.00000	1684551	0.99945	0.00086	0.00028	1.59852	0.01396
HG02789	958784	1.00000	1717323	0.99917	0.00105	0.00033	1.79115	0.02203
HG02215	998408	1.00000	1733128	0.99954	0.00098	0.00031	1.73589	0.01160
HG03066	1054688	1.00000	1697970	0.99951	0.00074	0.00025	1.60993	0.01235
NA18967	1133213	1.00000	1669976	0.99946	0.00110	0.00035	1.47366	0.01227
HG03817	1036731	1.00000	1776215	0.99940	0.00313	0.00116	1.71328	0.01211
NA20856	990588	1.00000	1799441	0.99947	0.00155	0.00053	1.81654	0.01288
HG02330	989544	1.00000	1753378	0.99947	0.00110	0.00036	1.77191	0.01438
HG02332	1016904	1.00000	1763093	0.99958	0.00117	0.00038	1.73379	0.01166
NA12003	994480	1.00000	1781088	0.99949	0.00102	0.00033	1.79097	0.01132
NA20861	1013281	1.00000	1746029	0.99953	0.00084	0.00026	1.72314	0.01382
HG03235	1011827	1.00000	1848652	0.99958	0.00135	0.00045	1.82704	0.01133
HG00103	998623	1.00000	1740272	0.99957	0.00087	0.00027	1.74267	0.01223
HG02455	1001694	1.00000	1785802	0.99948	0.00214	0.00079	1.78278	0.01217
HG04025	1070244	1.00000	1740247	0.99952	0.00213	0.00077	1.62603	0.01096
HG02025	1118109	1.00000	1645884	0.99953	0.00086	0.00028	1.47202	0.01311
HG01632	981490	1.00000	1719558	0.99953	0.00094	0.00029	1.75199	0.01339
HG00282	986164	1.00000	1759903	0.99953	0.00092	0.00029	1.78459	0.01290
HG03998	1002627	1.00000	1826343	0.99953	0.00216	0.00076	1.82156	0.01195
HG02151	1115058	1.00000	1660441	0.99946	0.00097	0.00031	1.48911	0.01275
HG00356	1007578	1.00000	1749078	0.99951	0.00108	0.00035	1.73592	0.01238
NA18977	1106851	1.00000	1671981	0.99949	0.00092	0.00029	1.51057	0.01266
HG02274	1002250	1.00000	1868907	0.99954	0.00085	0.00027	1.86471	0.01172
NA20539	967913	1.00000	1729053	0.99953	0.00154	0.00048	1.78637	0.01348
NA19223	1071821	1.00000	1697414	0.99953	0.00088	0.00029	1.58367	0.01180
NA21091	1012015	1.00000	1781671	0.99954	0.00098	0.00030	1.76052	0.01232
HG02485	954799	1.00000	1819067	0.99947	0.00195	0.00072	1.90518	0.01376
NA18757	1071768	1.00000	1620848	0.99942	0.00077	0.00024	1.51231	0.01495
HG01248	994609	1.00000	1880339	0.99951	0.00101	0.00032	1.89053	0.00984
NA11933	975606	1.00000	1760946	0.99953	0.00089	0.00028	1.80498	0.01298
HG01284	955916	1.00000	1828152	0.99947	0.00106	0.00034	1.91246	0.01314
HG03159	1060283	1.00000	1700967	0.99947	0.00187	0.00068	1.60426	0.01208
NA18537	1108179	1.00000	1668364	0.99942	0.00102	0.00032	1.50550	0.01279
NA20756	986046	1.00000	1736080	0.99951	0.00096	0.00030	1.76065	0.01304
HG01889	1005608	1.00000	1676905	0.99943	0.00076	0.00025	1.66755	0.01449
HG00288	977347	1.00000	1727553	0.99954	0.00133	0.00041	1.76759	0.01240
NA20910	1017463	1.00000	1791687	0.99954	0.00096	0.00031	1.76094	0.01199
HG03193	1042072	1.00000	1724418	0.99943	0.00158	0.00057	1.65480	0.01342
NA19430	1042297	1.00000	1733529	0.99950	0.00087	0.00029	1.66318	0.01313
NA20867	1019243	1.00000	1778907	0.99955	0.00094	0.00029	1.74532	0.01243
HG02941	1044386	1.00000	1693882	0.99943	0.00096	0.00032	1.62189	0.01306
HG03007	992792	1.00000	1754171	0.99950	0.00291	0.00100	1.76691	0.01257
HG02141	1107024	1.00000	1671032	0.99943	0.00120	0.00041	1.50948	0.01395
NA18946	1085544	1.00000	1609663	0.99945	0.00119	0.00037	1.48282	0.01421
HG02481	1019596	1.00000	1752719	0.99951	0.00113	0.00040	1.71903	0.01224
HG00442	1129053	1.00000	1663206	0.99951	0.00093	0.00029	1.47310	0.01208
NA18593	1120187	1.00000	1658477	0.99948	0.00103	0.00034	1.48054	0.01312
HG02271	1196115	1.00000	1483697	0.99945	0.00129	0.00044	1.24043	0.01268
NA18630	1154575	1.00000	1689084	0.99951	0.00110	0.00036	1.46295	0.01040
NA20786	995625	1.00000	1761076	0.99953	0.00104	0.00033	1.76881	0.01210
HG01846	1095055	1.00000	1646347	0.99946	0.00100	0.00032	1.50344	0.01337
NA18909	1039464	1.00000	1700535	0.99951	0.00073	0.00024	1.63597	0.01328
NA18981	1087208	1.00000	1590841	0.99944	0.00091	0.00029	1.46324	0.01464
HG01577	979016	1.00000	1810978	0.99954	0.00101	0.00031	1.84979	0.01218
HG00139	1001875	1.00000	1754822	0.99955	0.00095	0.00030	1.75154	0.01150
NA18747	1118254	1.00000	1652255	0.99952	0.00085	0.00027	1.47753	0.01277
HG00956	1120897	1.00000	1662217	0.99947	0.00099	0.00032	1.48293	0.01282
HG03950	995510	1.00000	1791383	0.99953	0.00090	0.00028	1.79946	0.01239
NA20875	1020906	1.00000	1805861	0.99954	0.00108	0.00033	1.76888	0.01080
HG03172	1053788	1.00000	1675710	0.99943	0.00165	0.00060	1.59018	0.01349
HG03863	1009237	1.00000	1755939	0.99949	0.00196	0.00070	1.73987	0.01312
