#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
HG04020	1051258	1.00000	1813987	0.97641	0.01156	0.00394	1.72554	0.01026
NA18534	1131230	1.00000	1648344	0.97505	0.00565	0.00174	1.45713	0.01344
HG02643	1060258	1.00000	1711101	0.97675	0.00727	0.00247	1.61385	0.01259
HG01847	1136738	1.00000	1683895	0.97478	0.00661	0.00203	1.48134	0.01159
HG02085	1122618	1.00000	1661917	0.97536	0.00563	0.00174	1.48039	0.01306
HG02407	1131969	1.00000	1681441	0.97643	0.00620	0.00190	1.48541	0.01206
HG01807	1135002	1.00000	1664865	0.97536	0.00667	0.00207	1.46684	0.01233
HG02164	1149137	1.00000	1687411	0.97543	0.00978	0.00329	1.46842	0.01018
HG02840	1055639	1.00000	1696019	0.97672	0.00748	0.00238	1.60663	0.01279
HG03619	1030490	1.00000	1760144	0.97638	0.00875	0.00269	1.70807	0.01208
NA07347	1031715	1.00000	1776182	0.97600	0.00831	0.00253	1.72158	0.01309
NA18520	1080483	1.00000	1698535	0.97699	0.00631	0.00203	1.57201	0.01186
NA18933	1056425	1.00000	1683390	0.97771	0.00613	0.00197	1.59348	0.01232
HG01176	1025365	1.00000	1865246	0.97593	0.00730	0.00226	1.81910	0.00740
HG01894	1062766	1.00000	1788951	0.97687	0.00640	0.00205	1.68330	0.00802
NA20863	1030977	1.00000	1836733	0.97741	0.00649	0.00197	1.78155	0.01020
NA18964	1149148	1.00000	1654005	0.97566	0.00624	0.00194	1.43933	0.01200
HG01187	977695	1.00000	1865725	0.97738	0.00778	0.00229	1.90829	0.01105
HG03237	1022877	1.00000	1798038	0.97701	0.00675	0.00207	1.75782	0.01129
HG01537	998300	1.00000	1767557	0.97648	0.00675	0.00208	1.77057	0.01284
HG00701	1149011	1.00000	1710846	0.97578	0.00629	0.00194	1.48897	0.00947
NA20342	967151	1.00000	1925791	0.97853	0.00614	0.00187	1.99120	0.01104
HG02450	1039030	1.00000	1772106	0.97718	0.00695	0.00231	1.70554	0.01147
HG00274	1014708	1.00000	1763875	0.97627	0.00609	0.00184	1.73831	0.01176
HG01253	992068	1.00000	1867716	0.97659	0.00621	0.00186	1.88265	0.01123
NA18632	1139168	1.00000	1676638	0.97489	0.00651	0.00202	1.47181	0.01245
HG03866	1034537	1.00000	1801212	0.97644	0.00644	0.00196	1.74108	0.01200
HG03740	1104379	1.00000	1657605	0.97537	0.00607	0.00189	1.50094	0.01258
HG03012	1023467	1.00000	1834143	0.97660	0.00789	0.00243	1.79209	0.01210
HG00189	984900	1.00000	1737831	0.97639	0.00605	0.00182	1.76447	0.01384
NA12873	1013110	1.00000	1793247	0.97633	0.00808	0.00243	1.77004	0.00936
HG00277	1012238	1.00000	1761338	0.97619	0.00643	0.00193	1.74004	0.01154
HG00157	996514	1.00000	1764221	0.97594	0.00587	0.00177	1.77039	0.01316
NA19031	1083982	1.00000	1764408	0.97703	0.00732	0.00238	1.62771	0.00542
HG03772	1057471	1.00000	1756711	0.97649	0.00617	0.00187	1.66124	0.01249
NA19317	1070566	1.00000	1747862	0.97627	0.00582	0.00189	1.63265	0.01110
HG03077	1080755	1.00000	1685965	0.97757	0.00690	0.00224	1.55999	0.01204
NA19113	1085084	1.00000	1677890	0.97727	0.00595	0.00192	1.54632	0.01130
HG01500	995039	1.00000	1785828	0.97745	0.00632	0.00190	1.79473	0.01236
HG03363	1075862	1.00000	1668594	0.97624	0.00628	0.00208	1.55094	0.01419
HG03837	1162465	1.00000	1569231	0.97390	0.00708	0.00235	1.34992	0.01233
HG00978	1155681	1.00000	1691861	0.97579	0.00743	0.00239	1.46395	0.01007
NA19755	1062343	1.00000	1712987	0.97701	0.00576	0.00177	1.61246	0.01311
HG02017	1101576	1.00000	1650841	0.97551	0.00575	0.00178	1.49862	0.01355
NA20799	1005643	1.00000	1769495	0.97706	0.00639	0.00191	1.75957	0.01155
HG03382	1061767	1.00000	1703767	0.97684	0.00729	0.00233	1.60465	0.01247
NA12414	1016028	1.00000	1724293	0.97593	0.00988	0.00337	1.69709	0.01326
